Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Trade,Pop_total,F_TOTAL,FEMALE_15-64,FEMALE_GE65,FEMALE_LT15,GDP_Annual,M_TOTAL,MALE_GE65,MALE_LT15,MALE_15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2,Anatidae (incognita),Anas platyrhynchos,Pelecanus crispus,Larus ridibundus,Columba livia,Ciconia ciconia,Cygnus olor,Podiceps cristatus,Aythya fuligula,Larus argentatus,Ardea cinerea,Buteo buteo,Aythya ferina,Netta rufina,Tachybaptus ruficollis,Gallinula chloropus,Laridae (incognita),Falco peregrinus,Rallidae (incognita),Pelecanidae (incognita),Struthionidae (incognita),Strigidae (incognita),Phoenicopteridae (incognita),Phasianidae (incognita),Dromaiidae (incognita),Columbidae (incognita),Ciconiidae (incognita),Phalacrocorax carbo,Falconidae (incognita),Fulica atra,Larus marinus,Larus canus,Haliaeetus albicilla,Corvus corax,Cygnus cygnus,Accipiter gentilis,Anas penelope,Streptopelia decaocto,Pica pica,Anser erythropus,Anas crecca,Corvidae (incognita),Tadorna tadorna,Anser albifrons,Anser anser,Accipiter nisus,Accipitridae (incognita),Corvus cornix,Branta canadensis,Ardea alba,Cairina moschata,Numida meleagris,Pavo cristatus,Phasianus colchicus,Cygnus atratus,Passer domesticus,Pelecanus onocrotalus,Pelecanus philippensis,Phalacrocoracidae (incognita),Ardeidae (incognita),Bubulcus ibis,Sturnus vulgaris,Columba palumbus,Turdus philomelos,Falco tinnunculus,Cygnus columbianus,Botaurus stellaris,Anser fabalis,Charadriidae (incognita),Corvus frugilegus,Phalacrocorax pygmaeus,Falco cherrug,Numididae (incognita),Egretta garzetta,Turdus pilaris,Anser brachyrhynchus,Turdus merula,Somateria mollissima,Aythya marila,Circus aeruginosus,Alopochen aegyptiaca,Numenius arquata,Anserinae (unidentified),Gruidae (incognita),Cygnus (incognita),Threskiornithidae (incognita),Galliformes (incognita) (incognita),Hirundinidae (incognita),Psittacidae (incognita),Spheniscidae (incognita),Haematopodidae (incognita),Mergus merganser,Rhea americana,Branta leucopsis,Anas strepera,Branta bernicla,Morus bassanus,Asio flammeus,Bubo bubo,Anas versicolor,Anas bernieri,Aix sponsa,Platalea leucorodia,Dromaius novaehollandiae,Nymphicus hollandicus,Coturnix japonica,Lophura nycthemera,Diopsittaca nobilis,Aratinga auricapillus,Melopsittacus undulatus,Ara ararauna,Colinus virginianus,Serinus canaria,Fringilla coelebs,Larus fuscus,Dendrocygna eytoni,Chenonetta jubata,Calidris canutus,Garrulus glandarius,Tyto alba,Arenaria interpres,Larus michahellis,Rheidae (incognita),Casuariidae (incognita),Passeridae (incognita),Scolopacidae (incognita),Motacillidae (incognita),Perdix perdix,Coturnix coturnix,Milvus milvus,Corvus monedula,Buteo lagopus,Rallus aquaticus,Scolopax rusticola,Anas acuta,Strix uralensis,Aquila chrysaetos,Meleagris gallopavo,Branta sandvicensis,Grus grus,Chroicocephalus ridibundus,Pelecanus rufescens,Columba guinea,Phoenicopterus ruber,Aquila audax,Parabuteo unicinctus,Athene noctua,Balearica regulorum,Chroicocephalus cirrocephalus,Circus pygargus,Calidris pusilla,Calidris fuscicollis,Ardea herodias,Larus ichthyaetus,Spatula querquedula,Anas querquedula,Aix galericulata,Nycticorax nycticorax,Aythya nyroca,Eudocimus ruber,Corvus corone,Bucephala clangula,Haematopus ostralegus,Strix aluco,Alca torda,Uria aalge,Alcidae (incognita),Cepphus grylle,Fratercula arctica,Vanellus vanellus,Sterna hirundo,Thalasseus sandvicensis,Cygnus bewickii,Stercorarius skua,Pyrrhula pyrrhula
DK022,2021,1,13695,4.606720283,13.34303729,22.61997287,18.10080517,-0.42955358,2.119274167,14.46641653,6.248222077,2.190182687,7.014345738,17.98276021,11.82239937,110.9583356,123.0500024,183.4750054,156.541672,15697,15296,586348,293174,175043,75675,43008,21479.19,293483,65857,45066,181147,0.353,0.683,0.595,0.544,0.080833333,0.251944444,0.188333333,0.1475,12.15402342,4.803202832,21.76305338,612.3560048,23.539999,1.469553514,22.07044549,16.81170141,6.922895855,20.09762994,5.391480177,574.0250154,89.60000157,18.62500081,46.41430562,213.5916714,73.6916683,183.4750054,110.9583356,2.4123535,2.4508057,2.1402588,3.0130615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK022,2021,1,13695,4.606720283,13.34303729,22.61997287,18.10080517,-0.42955358,2.119274167,14.46641653,6.248222077,2.190182687,7.014345738,17.98276021,11.82239937,110.9583356,123.0500024,183.4750054,156.541672,15697,15296,586348,293174,175043,75675,43008,21479.19,293483,65857,45066,181147,0.353,0.683,0.595,0.544,0.080833333,0.251944444,0.188333333,0.1475,12.15402342,4.803202832,21.76305338,612.3560048,23.539999,1.469553514,22.07044549,16.81170141,6.922895855,20.09762994,5.391480177,574.0250154,89.60000157,18.62500081,46.41430562,213.5916714,73.6916683,183.4750054,110.9583356,2.4123535,2.4508057,2.1402588,3.0130615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK031,2021,1,94678,4.947150494,13.12102108,22.08747274,18.17377717,0.063869044,2.06209675,13.65933302,5.723388768,2.489011752,6.869038027,17.37677925,11.72144046,110.5166704,169.6500035,162.9000017,186.8833364,12157,11750,499419,250910,154650,58933,37466,20385.48,248171,49913,39733,157839,0.387,0.69,0.593,0.557,0.155833333,0.283055556,0.225833333,0.19,12.10057517,4.973015595,24.0946257,556.6540346,22.581665,1.942142906,20.63952209,16.40295714,7.401964087,19.16005612,6.047839142,629.950012,97.38333673,14.61666747,43.43560132,211.583338,86.88333427,162.9000017,110.5166704,1.908569333,2.291219067,2.4829712,3.0806885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK031,2021,1,94678,4.947150494,13.12102108,22.08747274,18.17377717,0.063869044,2.06209675,13.65933302,5.723388768,2.489011752,6.869038027,17.37677925,11.72144046,110.5166704,169.6500035,162.9000017,186.8833364,12157,11750,499419,250910,154650,58933,37466,20385.48,248171,49913,39733,157839,0.387,0.69,0.593,0.557,0.155833333,0.283055556,0.225833333,0.19,12.10057517,4.973015595,24.0946257,556.6540346,22.581665,1.942142906,20.63952209,16.40295714,7.401964087,19.16005612,6.047839142,629.950012,97.38333673,14.61666747,43.43560132,211.583338,86.88333427,162.9000017,110.5166704,1.908569333,2.291219067,2.4829712,3.0806885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK031,2021,1,94678,4.947150494,13.12102108,22.08747274,18.17377717,0.063869044,2.06209675,13.65933302,5.723388768,2.489011752,6.869038027,17.37677925,11.72144046,110.5166704,169.6500035,162.9000017,186.8833364,12157,11750,499419,250910,154650,58933,37466,20385.48,248171,49913,39733,157839,0.387,0.69,0.593,0.557,0.155833333,0.283055556,0.225833333,0.19,12.10057517,4.973015595,24.0946257,556.6540346,22.581665,1.942142906,20.63952209,16.40295714,7.401964087,19.16005612,6.047839142,629.950012,97.38333673,14.61666747,43.43560132,211.583338,86.88333427,162.9000017,110.5166704,1.908569333,2.291219067,2.4829712,3.0806885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK032,2021,1,94678,5.194250291,12.90127115,21.92772219,18.4513723,-1.031869725,1.517628051,12.33715665,5.487725403,2.197624926,6.759198681,16.97323852,11.61577368,134.8882345,192.6764792,170.041183,258.1764754,35154,32998,724215,360693,218283,84471,58586,38131.86,363484,73118,60876,228060,0.508,0.697,0.612,0.606,0.159166667,0.304166667,0.291666667,0.193611111,11.82504307,4.87716824,22.85175164,559.4987169,22.614704,1.272058952,21.34264505,15.93733575,7.016432039,18.98034443,5.60930268,755.7823721,123.8117708,20.26470605,51.52179214,262.7823625,92.51764793,170.041183,134.8882345,2.498331733,2.499064133,1.5296631,2.8406982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK032,2021,1,94678,5.194250291,12.90127115,21.92772219,18.4513723,-1.031869725,1.517628051,12.33715665,5.487725403,2.197624926,6.759198681,16.97323852,11.61577368,134.8882345,192.6764792,170.041183,258.1764754,35154,32998,724215,360693,218283,84471,58586,38131.86,363484,73118,60876,228060,0.508,0.697,0.612,0.606,0.159166667,0.304166667,0.291666667,0.193611111,11.82504307,4.87716824,22.85175164,559.4987169,22.614704,1.272058952,21.34264505,15.93733575,7.016432039,18.98034443,5.60930268,755.7823721,123.8117708,20.26470605,51.52179214,262.7823625,92.51764793,170.041183,134.8882345,2.498331733,2.499064133,1.5296631,2.8406982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK032,2021,1,94678,5.194250291,12.90127115,21.92772219,18.4513723,-1.031869725,1.517628051,12.33715665,5.487725403,2.197624926,6.759198681,16.97323852,11.61577368,134.8882345,192.6764792,170.041183,258.1764754,35154,32998,724215,360693,218283,84471,58586,38131.86,363484,73118,60876,228060,0.508,0.697,0.612,0.606,0.159166667,0.304166667,0.291666667,0.193611111,11.82504307,4.87716824,22.85175164,559.4987169,22.614704,1.272058952,21.34264505,15.93733575,7.016432039,18.98034443,5.60930268,755.7823721,123.8117708,20.26470605,51.52179214,262.7823625,92.51764793,170.041183,134.8882345,2.498331733,2.499064133,1.5296631,2.8406982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK032,2021,1,94678,5.194250291,12.90127115,21.92772219,18.4513723,-1.031869725,1.517628051,12.33715665,5.487725403,2.197624926,6.759198681,16.97323852,11.61577368,134.8882345,192.6764792,170.041183,258.1764754,35154,32998,724215,360693,218283,84471,58586,38131.86,363484,73118,60876,228060,0.508,0.697,0.612,0.606,0.159166667,0.304166667,0.291666667,0.193611111,11.82504307,4.87716824,22.85175164,559.4987169,22.614704,1.272058952,21.34264505,15.93733575,7.016432039,18.98034443,5.60930268,755.7823721,123.8117708,20.26470605,51.52179214,262.7823625,92.51764793,170.041183,134.8882345,2.498331733,2.499064133,1.5296631,2.8406982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK032,2021,1,94678,5.194250291,12.90127115,21.92772219,18.4513723,-1.031869725,1.517628051,12.33715665,5.487725403,2.197624926,6.759198681,16.97323852,11.61577368,134.8882345,192.6764792,170.041183,258.1764754,35154,32998,724215,360693,218283,84471,58586,38131.86,363484,73118,60876,228060,0.508,0.697,0.612,0.606,0.159166667,0.304166667,0.291666667,0.193611111,11.82504307,4.87716824,22.85175164,559.4987169,22.614704,1.272058952,21.34264505,15.93733575,7.016432039,18.98034443,5.60930268,755.7823721,123.8117708,20.26470605,51.52179214,262.7823625,92.51764793,170.041183,134.8882345,2.498331733,2.499064133,1.5296631,2.8406982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK041,2021,1,58288,5.261650724,12.0633584,20.80652713,17.58278402,-0.795441117,2.46220105,12.99992147,6.099803805,2.183185089,6.841829712,16.7552771,11.8227968,145.9941188,175.6294151,138.4588277,234.7058854,22206,22862,428074,211849,127514,49409,35513,22589.12,216928,43936,36780,134604,0.498,0.663,0.678,0.613,0.190833333,0.258611111,0.274166667,0.32,11.63849844,4.475452533,21.26394463,557.3635221,21.998234,0.95109241,21.04714159,13.67198632,6.704104217,18.54499072,5.220709878,694.788247,116.7470604,13.45294125,49.8555167,234.7058854,92.811767,138.4588277,145.9941188,2.069837767,2.180501367,2.2434082,2.8699543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
